"","accession","pval_bon: wt VS ko","pval_bon: wt-cyto-no glu VS wt-cyto-glu","pval_bon: wt-mem-glu VS wt-cyto-glu","pval_bon: wt-mem-glu VS wt-mem-no glu","pval_bon: wt-mem-no glu VS Δ-mem-no glu","pval_bon: Δ-mem-no glu VS Δ-mem-glu","pval_BY: wt VS ko","pval_BY: wt-cyto-no glu VS wt-cyto-glu","pval_BY: wt-mem-glu VS wt-cyto-glu","pval_BY: wt-mem-glu VS wt-mem-no glu","pval_BY: wt-mem-no glu VS Δ-mem-no glu","pval_BY: Δ-mem-no glu VS Δ-mem-glu","pval_BH: wt VS ko","pval_BH: wt-cyto-no glu VS wt-cyto-glu","pval_BH: wt-mem-glu VS wt-cyto-glu","pval_BH: wt-mem-glu VS wt-mem-no glu","pval_BH: wt-mem-no glu VS Δ-mem-no glu","pval_BH: Δ-mem-no glu VS Δ-mem-glu","AoverB: wt VS ko","AoverB: wt-cyto-no glu VS wt-cyto-glu","AoverB: wt-mem-glu VS wt-cyto-glu","AoverB: wt-mem-glu VS wt-mem-no glu","AoverB: wt-mem-no glu VS Δ-mem-no glu","AoverB: Δ-mem-no glu VS Δ-mem-glu"
"144","P08730",1,1,0.221040538404794,0.181539889191624,1,1,1,1,0.00403985806801437,0.00253021431587538,1,1,0.195191440774365,1,0.000521322024539608,0.000326510592071266,0.464570128392724,0.503970881487803,1.2995746916919,0.874098826347638,0.0981408571921057,0.0862407702184855,1.17669148189528,0.857392802324378
"145","P08752",1,1,1,0,1,1,1,1,1,0,0.61970542321766,1,0.441660546206918,1,1,0,0.0799696624017277,1,1.1909034183303,NA,NA,NA,0.583093846001387,1.06009034562454
"146","P08779.9",1,1,1,1,1,1,1,1,1,0.748510521136955,1,1,0.88481316321221,0.219591314193316,0.663925941393265,0.0965912697175791,1,0.315585796212828,0.960720623928111,1.97505176719077,0.396709353130607,0.241466362945619,1.3183360651706,0.54028832106115
"147","P09041",0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0.723372245418624,NA,NA,NA,NA,NA
"148","P09405",1,1,0,1,0,0,1,1,0,1,0,0,0.944766442125072,1,0,1,0,0,0.99252144201938,1.88434567175461,6.01517982741608,NA,NA,0.713545580383627
"149","P09411",1,0,1,1,1,0,1,0,1,1,1,0,0.731151676310359,0,1,1,1,0,0.926345816266821,1.04141941609305,NA,NA,5.44820526224081,1.04328856772786
"150","P09671",1,0,1,0,0,1,1,0,1,0,0,1,0.289402915729856,0,1,0,0,1,1.42050511915463,2.47943971166448,NA,NA,NA,NA
"151","P0DP26",0.00333582538635488,0.158252713112251,0.164911886842019,0.0968940355601621,1,1,0.000127971120965089,0.00567750398095618,0.00302830451410136,0.00136024770162934,0.507628132245411,1,1.65139870611628e-05,0.000732651449593756,0.000390786461710945,0.000175532673116236,0.0655066888885801,0.689987911588903,2.1967764068913,0.10645967099939,0.044289881920444,0.163759085958659,0.778560080129865,1.15124247743977
"152","P10126",1,1,1,1,1,1,1,1,1,0.0266965317689082,1,1,0.355652198797826,0.171126332893771,1,0.00344504429503231,0.704752866021926,1,0.754738942467576,1.52765532945355,0.950491952697947,0.573542013918318,1.35069543815466,1.01327357745768
"153","P10605",1,1,0,0,0,0,1,1,0,0,0,0,0.28435698896519,1,0,0,0,0,1.16071845718587,1.26583612623406,NA,NA,2.25088339222615,0.949809305873379
"154","P10637",1,1,1,1,1,1,1,1,0.215269808302025,1,0.356373662612879,1,0.361980731656418,0.434646719918885,0.0277794146222134,1,0.0459881105123222,0.320619298712241,1.23751359380388,2.69392483990562,1.97046680148298,0.979692294802108,0.676934965862928,0.694969870465171
"155","P10639",1,1,0,0,1,1,1,0.762048587637594,0,0,1,1,0.238931782104632,0.0983382846170244,0,0,0.647094132227285,0.814600593782997,1.15433408743585,1.37838710465126,0.234557081887418,0.381329204656229,1.11944676249401,0.900355666207266
"156","P10649",1,1,0,0,1,1,1,1,0,0,1,1,0.435103503525813,1,0,0,0.519920933697631,1,1.17040555995425,1.14521998613016,NA,NA,0.992346151472128,0.976081455597066
"157","P10852",1,1,1,0,1,1,1,1,1,0,1,1,0.508725652015515,1,1,0,0.209608197986602,1,0.85589681994967,NA,NA,NA,0.578923563998191,0.688642026578073
"158","P11031",1,0,0,1,1,0,1,0,0,1,1,0,0.513770417524206,0,0,1,1,0,1.456352540574,0.358349451966471,NA,NA,NA,NA
"159","P11499",1,1,0,0,1,1,1,1,0,0,1,1,0.181955080341965,1,0,0,1,0.589170530497817,1.49720233700005,0.947782322119136,0.938814607334413,0.709108542593662,0.984492011095298,0.803788106238926
"160","P11679",1,0,1,1,1,1,1,0,1,0.390071394284368,1,1,0.983638535492267,0,0.536570260269349,0.0503366221188222,0.533764144820776,0.296402634028841,0.934896747826206,NA,0.168344013337406,0.0767995613147213,0.591392419974314,0.765581912533743
"161","P11798",1,0,0,0,0.00295441302644477,1,1,0,0,0,0.000108504759430391,0.147444811406352,0.75644512928218,0,0,0,1.40019574713023e-05,0.0190269624071225,0.889027426666652,1.30497656305453,7.15081044109739,0.425463211519328,0.434467585592168,1.52275857407595
"162","P11881",1,1,1,0,0,0,0.450686150659253,1,1,0,0,0,0.058158631451408,1,1,0,0,0,0.636760598939501,NA,NA,NA,NA,NA
"163","P11983",1,0,0,0,1,1,1,0,0,0,0.691698423366302,1,0.657315142324397,0,0,0,0.0892599730904439,0.716798921850541,1.09230369214769,NA,NA,NA,0.777081354859133,0.834654407102093
"164","P12025",1,1,1,0,1,1,1,1,1,0,1,1,0.936692138355369,1,1,0,1,1,1.1699260373574,NA,NA,NA,1.06752526607638,0.849620060790274
"165","P12035.9",1,0,0,0,1,1,1,0,0,0,1,0.13789807724203,0.821890681028651,0,0,0,1,0.0177950075467054,0.744834662428429,NA,NA,NA,0.846140377809047,0.266542552178465
"166","P12787",1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0.834859450080815,0.216161983835463,0.933536416505123,NA,NA,NA,0.912373780592165,0.696005384125167
"167","P12849",0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0.627058823529412,NA,NA,NA,NA,NA
"168","P12960",1,1,1,1,0,1,1,1,1,1,0,1,0.339013540722791,1,1,1,0,0.622065508089523,1.07867863449088,NA,8.43391642371234,5.88638932851006,0.98318020154119,0.679317461116433
"169","P12970",1,1,1,1,1,0,0.933871453032959,1,1,1,1,0,0.12051110419188,1,1,1,1,0,0.876211266105839,NA,NA,NA,1.05059732958538,0.958636486122339
"170","P13595",1,1,1,0,1,1,1,1,1,0,0.170441481123555,1,0.37949099720167,1,1,0,0.0219945593406786,0.437980389074339,0.864281640800031,NA,2.29413783635365,0.817179324172331,0.736936309252095,0.788105426591436
"171","P13645.9",1,1,1,1,1,1,1,1,1,1,0.761594125200494,1,0.513770417524206,1,0.603772918058614,0.428069126995891,0.0982796386760538,0.359168404268879,0.836022192724427,1.3008609795697,0.396705365168696,0.387031752372289,1.34688699000279,0.816394322199784
"172","P13646.9",1,1,1,1,1,1,1,1,1,1,1,1,0.904151577047105,0.328998986145768,0.706090348177913,1,0.64168642197062,0.393860363912394,0.90015306333561,0.485792928055372,0.366664335539777,0.641795924441016,0.864056385258285,0.572406079580337
"173","P13647.9",1,1,1,1,1,1,1,1,1,1,1,1,0.155117103504851,0.508527197620533,1,1,1,0.311372107196366,1.68079445829706,1.34128210880194,0.267478797475239,0.389182164584581,0.994141493163594,0.756971349374897
"174","P13864",1,1,1,0,1,1,1,1,1,0,1,1,0.912044026031394,1,1,0,1,1,1.03498698330654,NA,1.75800347754935,0.19408473453751,0.950992454974641,1.2059072740376
"175","P14094",1,1,0,0,1,1,1,1,0,0,0.473437880213481,1,0.193751263843698,1,0,0,0.0610946201701447,1,0.836768164146932,0.814859393806762,2.80599627968049,0.453331840533636,0.777486347309779,1.04024744194026
"176","P14115",1,1,1,1,1,1,0.391949738458667,1,1,1,1,1,0.0505790123640341,1,1,1,1,1,0.536545534390955,NA,NA,NA,NA,NA
"177","P14131",1,0,0,0,1,1,1,0,0,0,1,1,0.856065708135074,0,0,0,1,1,1.04908289128907,0.584017057108929,0.506855230486884,0.981755449840561,1.14455812840303,0.836444622391276
"178","P14152",1,1,0,0,1,1,1,1,0,0,1,1,0.627889558311622,1,0,0,0.606081490469579,0.5892648352452,1.01716199594429,0.988266731179487,NA,NA,1.0020251827067,0.875703600894441
"179","P14206",1,1,0,0,1,1,1,0.478890673770086,0,0,1,0.183651264984238,0.764599344150012,0.0617982739442296,0,0,0.200907023786122,0.0236992111254791,1.04885404101327,0.255641151949929,0.232103753316803,0.465535278391258,1.45769440242058,0.672995471280095
"180","P14211",0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0.752341214649972,NA,NA,NA,NA,NA
"181","P14231",1,1,1,0,1,1,1,1,1,0,1,1,0.994661272914963,1,1,0,1,0.677329966314225,0.8929311554591,NA,NA,0.535165596497369,1.03362765219189,1.16301473366075
"182","P14685",1,1,1,1,0,1,1,1,1,1,0,1,0.517328685339352,1,1,1,0,0.571179354662116,0.770284199676042,1.1213631621653,NA,NA,1.02816684623672,0.873898715448248
"183","P14824",1,1,1,1,0,0.0121738979438466,1,1,1,1,0,0.00072014242230796,0.508113027139402,1,1,1,0,9.29305186553172e-05,0.809130090597235,1.24264705882353,0.830269607843137,1.0781778396658,1.22889504563233,0.196364567332309
"184","P14869",1,1,0,0,1,1,1,1,0,0,1,1,0.933831503904025,1,0,0,1,1,0.805520282433054,0.730163719227535,3.29000767289435,2.17309535876315,1.07328885626655,0.971601039172738
"185","P14873",1,1,0,0,0.261542319982847,1,1,1,0,0,0.00908860319954463,1,0.620655241610002,0.129250134447698,0,0,0.00117283551561815,0.771015601588563,0.846493409599603,1.60103112259511,0.829212702552822,0.254548719848245,1.69757501079749,0.90377020573108
"186","P15105",1,1,0,0,1,1,1,1,0,0,1,1,0.986024796506801,0.918003235625125,0,0,1,0.519987136822277,0.991976748028114,0.893918753006313,0.72358059947997,0.966009978309973,1.06308839536349,0.799450413144286
"187","P15508",1,1,1,1,1,1,1,1,1,1,1,1,0.979905505090975,1,1,1,1,1,0.97187544841441,NA,NA,NA,NA,NA
"188","P15532",1,1,0,0,1,1,1,1,0,0,1,1,0.221860792814761,1,0,0,0.847115912815827,1,1.23810330435195,0.856862080527282,NA,NA,1.30161706875196,0.846315982095848
"189","P15626",1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,NA,NA,NA,NA,NA,NA
"190","P15864",1,1,0,0,1,1,1,0.692311566560239,0,0,0.96943110663696,1,0.657315142324397,0.0893390959323394,0,0,0.125099886841335,1,1.02409332778214,0.614849816785087,NA,NA,0.740590407158612,0.921156863135432
"191","P16125",1,0.85131014183567,0,0,1,1,0.572695818293688,0.0299864573577889,0,0,1,1,0.0739033249217533,0.0038695915537985,0,0,0.198340872726094,1,1.36080344134653,0.433032403876489,NA,NA,1.29501425988448,0.912901871591129
"192","P16330",1,1,1,1,1,0,1,1,1,1,1,0,0.600913875235039,1,1,1,1,0,1.05370402348472,NA,NA,NA,2.30866735183282,0.843032490974729
"193","P16546",1,0.780367672036736,1,1,1,1,1,0.0276131014891171,1,1,1,1,0.534293095859831,0.00356332270336409,0.800662350144385,1,0.793971295107324,1,0.989899016629442,2.47220645099598,1.85324492149914,0.895166214162304,1.05431267605205,1.01616754244077
"194","P16627",0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0.165125786685564,NA,NA,1.0305966508543,NA,NA,1.31173648399014
"195","P16858",1,1,0,0,1,1,1,1,0,0,1,1,0.36849753445362,0.193874726448839,0,0,0.323672641853498,0.921993236580812,1.17489866182731,0.502608248696857,0.112056602626101,0.334047804244717,1.36012122561965,0.950349248586373
"196","P17095",0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1.50231213872832,1.18233887210473,NA,NA,NA,1.39919071076707
"197","P17156",1,1,0,0,1,1,0.823234397536951,1,0,0,1,0.619331953370167,0.106233985345319,0.449019125161666,0,0,1,0.0799214681202154,1.33059355620222,0.699792322321108,0.203572295625421,0.141608465981366,1.16591198163159,2.5800284928937
"198","P17182",1,1,0,0,1,1,1,0.17394748525458,0,0,1,1,1,0.0224469903768333,0,0,0.972770006639282,1,0.920804220502803,0.660089521295124,0.158145150130653,0.435067654961389,1.15373568333772,1.02640479147963
"199","P17183",1,0,0,0,1,0,1,0,0,0,0.082294642005218,0,0.768900119874139,0,0,0,0.0106196823394861,0,0.985332488178173,NA,0.908437082096116,0.849059548594255,6.38373640445496,NA
"200","P17426",1,0,1,0,1,1,1,0,1,0,1,1,0.318266604032442,0,1,0,1,1,1.37475403475385,0.807801418439716,0.303206264775414,0.282482062042536,0.960087235968919,1.07904243991481
"201","P17427",1,1,1,0,1,1,1,1,1,0,1,1,0.794876969558114,1,1,0,1,1,1.14511901273159,NA,NA,0.243028470369025,0.914828457927051,1.04645362196154
"202","P17710",1,0,0,0,1,1,1,0,0,0,1,1,0.179872968849889,0,0,0,0.785690484408385,1,1.26090534979424,0.95562587386857,NA,NA,0.840724454050829,1.03222438370317
"203","P17742",1,1,0,0,1,1,1,1,0,0,1,1,0.826313089549967,1,0,0,0.390695847654739,0.359134672612235,0.991899785929395,0.856380914098324,0.416510184920603,0.726365060155193,1.31777103724319,0.779813941012232
"204","P17751",1,1,0,0,1,1,1,1,0,0,1,1,0.278448996950616,1,0,0,1,0.240106337798005,1.12116644461949,1.02780336693038,0.212122033163542,0.532645424651322,0.952787381158167,1.09911771341717
"205","P17809",0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0.760411376333164,NA,NA,NA,NA,NA
"206","P18242",1,1,0,1,1,1,1,0.536949988770345,0,1,1,1,0.739144590601707,0.0692905172680637,0,1,1,1,0.968635966490212,1.57589587559162,NA,NA,5.48742394611038,0.855430085041126
"207","P18572",1,1,1,1,0,1,1,1,1,1,0,1,0.882406729744913,1,1,1,0,0.261210590491721,0.991240875912409,NA,NA,NA,0.508435622878043,0.892852978897048
"208","P18760",1,1,0,0,1,1,0.322189113126296,1,0,0,1,1,0.0415767776767903,0.876320478072442,0,0,0.54995790410577,0.251563198011104,1.25370445894508,1.42853269465407,0.519262054317862,0.389896933452093,1.11424601599274,0.821062434519422
"209","P18872",1,1,1,0,1,1,1,1,1,0,1,1,0.479044888059476,1,1,0,0.189279139591889,1,1.1324223978055,NA,1.39811337234693,0.327343744674469,0.696064150316719,1.09183641751456
"210","P19001",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,NA,NA,NA,NA,0.851193483539086,NA
"211","P19012.9",1,1,0,0,1,1,1,0.475945498003894,0,0,1,0.130391903231206,0.766877171479895,0.0614182148017531,0,0,1,0.0168263760339174,1.44899932560071,1.59242272727276,NA,NA,1.02110358465639,0.616534704142294
"212","P19013.9",1,0,1,1,1,1,1,0,1,1,1,1,0.621054197148821,0,1,0.83537938380203,0.300039681941445,0.651606539943106,0.580224311231271,NA,0.467960007719109,0.827519761123266,0.425956929440959,0.405539740137554
"213","P19157",1,1,0,0,1,1,1,0.889110185521661,0,0,0.854542032775253,1,0.401178955417166,0.114734902600863,0,0,0.110274067821286,1,1.18831665547872,0.419928610727177,0.285632237892674,1.36143322225563,1.30976794839574,0.925305799730245
"214","P19246",1,1,0,1,1,0,1,1,0,1,1,0,0.928099397101143,1,0,1,1,0,0.81956572814291,0.866941753211178,NA,NA,NA,NA
"215","P19324",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,2.46335637963545,NA,NA,NA,NA
"216","P19536",1,0,0,0,1,1,1,0,0,0,1,1,0.497610649567268,0,0,0,0.821137295166849,1,0.868712885454675,NA,NA,NA,0.980204609122286,0.947583779423627
"217","P19783",1,1,1,0,1,1,1,1,1,0,0.583884912784889,1,0.693584255747934,1,1,0,0.0753472175770676,0.543591742854769,1.04538310466089,NA,NA,NA,0.74548656029898,0.826905019433515
"218","P20029",1,1,0,0,1,0.27980844589807,1,1,0,0,0.249149940925338,0.0155993338690834,0.390650483954016,0.205376317210996,0,0,0.0321514640936289,0.00201301040214439,1.10934800002689,0.598446231351695,0.0722067655456357,0.0692706833558993,1.56783196021673,0.692065872877265
"219","P20065",0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0.513453253213079,1,1.35471128985924,1.29283699251809,0.597387464736907,0.89712654264137,1.343146956952,1.06131022712354
"220","P20108",1,1,0,1,1,1,1,1,0,1,1,1,0.361980731656418,1,0,1,1,1,1.23221141356118,0.872330870044506,NA,NA,1.56896078969016,0.979849543256314
"221","P20152",1,1,0,0,1,1,1,0.392637442891847,0,0,1,1,0.315334095065453,0.0506677569341043,0,0,0.209608197986602,1,1.1651410314209,0.0539602585409232,0.132399176119565,0.0664311016922094,0.564256545760269,1.10807723446494
"222","P20357",1,1,0,0,1,1,1,1,0,0,1,1,0.359848150999454,0.353112904410042,0,0,1,1,1.17379297732261,1.68697231494207,NA,NA,1.10019853134642,0.63199346948648
"223","P21107",1,1,0,0,1,1,1,1,0,0,1,1,0.767653194595036,1,0,0,0.284711870985206,0.696528991938828,0.951275663231221,1.24044210907773,1.77239989128466,0.951228908567401,1.37704235324395,0.83596165955363
"224","P21278",1,1,1,1,0,0,1,1,1,1,0,0,0.36849753445362,1,1,1,0,0,1.26677905275567,NA,0.491969042896589,NA,NA,NA
"225","P21279",1,1,1,0,1,1,1,1,1,0,1,1,0.369802053248539,1,1,0,0.182750069181123,0.913728831163341,1.04993554393755,NA,0.491969042896589,1.16268382352941,0.82638677668279,0.987060947394724
"226","P21550",1,1,1,1,0,0,1,1,1,1,0,0,0.921245103704893,1,1,1,0,0,0.822418706422768,NA,NA,NA,NA,NA
"227","P21956",1,0,1,0,1,1,1,0,1,0,0.54048145065185,1,1,0,1,0,0.0697462334904297,0.14177456624148,NA,1.03237230646448,0.900239425379086,0.593401173782243,0.774521725290464,0.801067920563848
"228","P22315",1,1,1,1,1,1,1,1,1,1,1,1,0.609777085642249,1,1,1,1,1,1.21160868322732,NA,NA,NA,NA,NA
"229","P23242",1,1,1,1,1,1,1,1,1,1,1,1,0.52386171738551,1,1,1,1,1,0.85479475387498,NA,NA,NA,NA,NA
"230","P23506",1,1,0,0,1,1,1,0.841452075491323,0,0,1,1,0.479044888059476,0.108584879013782,0,0,1,1,1.19150524273927,3.21243923003786,3.31133954039072,1.75633706325645,1.05623059064733,1.06951222133844
"231","P23818",1,1,1,1,0,0,1,1,1,1,0,0,0.156482025744412,1,1,1,0,0,1.42769154467395,NA,NA,NA,NA,1.05913170491546
"232","P23819",1,1,1,1,0,1,0.523194655497973,1,1,1,0,0.406962524582824,0.0675154652565718,1,1,1,0,0.05251633192439,1.31123333744836,NA,NA,NA,0.332151804646131,1.35520796392798
"233","P24369",1,1,0,0,0.0115442767093826,1,1,0.330283952078808,0,0,0.000421979060857901,1,0.534293095859831,0.0426213732442579,0,0,5.44541354216162e-05,1,0.849534751302768,4.5753211860681,0.836813052611013,0.215838360624342,2.80085825398954,0.922607574494688
"234","P24547",0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,1.06937693327441,0.370204448705581,0.432445419519175,NA,NA,0.523444753946147
"235","P26443",1,1,0,0,0.620544117509686,1,1,1,0,0,0.0209989323722445,0.124974101249735,0.655556350915261,0.96238183757343,0,0,0.00270979963978029,0.016127237735001,0.860725167580743,1.06060429219614,0.143679879783494,0.335822613232398,2.30340101323488,0.850893901420221
"236","P26645",1,1,1,1,1,1,1,1,0.74257619336951,1,1,1,0.494519215774565,0.490708166322989,0.0958254765352641,0.739854988494303,0.757429860229936,1,0.779167500500301,1.88547894067683,3.58243839099739,1.35309353400052,1.01591231102184,0.768970746697529
"237","P26883",1,1,0,0,1,1,1,1,0,0,1,1,0.179494427292016,0.872604224022107,0,0,1,1,2.83684727603018,1.95815532205608,1.15529559494256,0.367815695816302,1.07801574779746,0.993744061986705
"238","P27048",0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0.848916241165927,0.754962289753542,NA,NA,1.2359568390987,0.809817527627859
"239","P27546",1,1,1,1,0,1,1,1,1,1,0,1,0.933831503904025,1,1,1,0,1,1.07644519629003,2.33955062369653,NA,NA,1.01054662807333,0.963365384615385
"240","P27601",1,1,1,1,1,1,1,1,1,1,1,1,0.290234857707795,1,1,1,1,1,1.7844825884621,NA,NA,NA,NA,NA
"241","P27773",1,1,1,1,1,1,1,1,1,1,1,1,0.882406729744913,1,0.336522878631225,0.24974495662559,1,0.925320303495583,0.919681653935873,1.15856196159246,1.22078670779609,1.72075535772762,0.993062497741699,1.859909946909
"242","P28352",0,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,0,0.714009595025018,1.16525234479678,2.22205341436111,NA,NA,1.37421152999853,0.658329309512313
"243","P28571",0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0.762919829468649,NA,NA,NA,NA,NA
"244","P28652",1,1,1,0,0.0404403137963777,1,1,1,1,0,0.00145084427340713,1,0.890289801395759,1,1,0,0.00018722367498323,0.54458448482858,1.13756730674243,0.644619687745922,9.29145292038146,0.443274394655469,0.634526206747183,1.16875095331197
"245","P28660",1,1,0,0,1,1,1,1,0,0,1,1,0.364515678306725,0.701155112917399,0,0,0.288905605446064,0.789893510967865,1.16639334476887,2.11674078421635,0.454344341858732,0.530111279383683,1.11741420919419,0.919069515823639
"246","P28663",1,1,1,1,0,1,1,1,1,1,0,1,0.933831503904025,1,1,1,0,0.921993236580812,0.9704696969697,NA,NA,NA,0.934989086189603,1.09460157561669
"247","P28667",1,0,1,1,1,1,1,0,0.483379326219401,1,1,1,1,0,0.0623775104775273,0.253466612592465,0.886744829698143,0.716798921850541,1.0388260470804,1.70797298898235,2.85594123918967,1.30863985306957,1.08874693407145,0.672779084794063
"248","P28798",0,1,0,0,1,1,0,1,0,0,1,1,0,0.610760322713593,0,0,0.30053498557234,0.417934706378817,1.20732853116192,0.662154336867886,0.188644497394177,0.390888705299186,1.2513045190509,0.812137688402031
"249","P29341",1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0.964046536637821,NA,NA,NA,1.02877454299255,0.894067796610169
"250","P29387",1,1,1,1,1,0,0.844544205855159,1,1,1,1,0,0.108983901859208,1,1,1,1,0,1.49102845134038,NA,NA,NA,NA,NA
"251","P29758",1,1,0,0,0,1,1,1,0,0,0,1,0.58718502648373,0.996711728238625,0,0,0,1,1.32996574348255,0.704740804230581,NA,NA,1.26216391318432,0.718475073313783
"252","P30275",1,0,0,0,1,1,1,0,0,0,1,1,0.789416496379335,0,0,0,1,0.696528991938828,1.00159592628567,1.21696024621069,NA,NA,1.06115500458334,1.19061911258364
"253","P31001",1,0,1,1,1,1,1,0,1,1,1,1,0.383131286201759,0,1,1,1,1,1.60516351404573,NA,NA,NA,NA,NA
"254","P31324",1,1,1,1,1,1,1,1,1,1,1,1,0.823268520165878,1,1,1,1,1,1.13777501774308,NA,NA,NA,NA,NA
"255","P31648",1,1,1,1,0,1,1,1,1,1,0,1,0.735972072910968,1,1,1,0,1,0.924882915903075,NA,NA,NA,0.564268648792142,1.21179952390143
"256","P31650",1,1,1,0,1,1,1,1,1,0,1,1,0.61478372306403,1,1,0,0.147383398009834,0.807841699146796,1.0881068718162,NA,NA,0.644434301363614,0.687872841444265,0.739901849754626
"257","P31786",0,1,0,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,0.558521560574949,1.13481458462813,NA,NA,NA,NA
"258","P32020",1,1,1,1,1,1,1,1,1,1,1,1,0.152790740701149,1,1,1,1,1,1.29670500466273,NA,NA,NA,NA,NA
"259","P32233",0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,1.85354896675651,NA,NA,NA,0.964495305164319,NA
"260","P32883",1,1,1,0,1,1,1,1,1,0,1,0.677565129861798,0.501054645030736,1,1,0,0.261510848912885,0.0874361473373768,1.15658873538789,NA,NA,NA,0.74282733437663,1.70069887022016
"261","P35276",0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,NA,NA,NA,NA,NA,NA
"262","P35278",1,1,1,0,1,1,1,1,1,0,1,1,0.954621067242005,1,1,0,1,1,0.972854374162929,NA,NA,NA,1.0954546924039,0.750855393280731
"263","P35279",1,1,1,1,0,0,1,1,1,1,0,0,0.536536489078048,1,1,1,0,0,0.567276999972569,NA,NA,NA,1.03127899928656,NA
"264","P35282",1,1,1,1,0,1,1,1,1,1,0,1,0.291378180258958,1,1,1,0,1,1.38440111420613,NA,NA,NA,0.70954203184792,0.926357918810749
"265","P35283",1,1,1,1,1,1,1,1,1,1,1,1,0.722702520401823,1,1,1,1,1,1.21491969568893,NA,NA,NA,NA,1.28416912487709
"266","P35293",1,1,1,1,1,1,1,1,1,1,1,1,0.552864833012275,1,1,1,1,1,1.20502212262254,NA,NA,NA,NA,0.943961642193587
"267","P35486",1,1,1,0,1,1,1,1,1,0,0.786881020940346,1,0.755687794208383,1,1,0,0.101542776999104,0.395371966833549,1.0010074850577,0.755764705882353,NA,NA,1.44370576881836,0.939476971430874
"268","P35527.9",1,1,1,1,1,1,1,1,1,1,1,1,0.625024023235464,0.271046013098305,1,1,1,1,0.994891004834424,1.79610236790531,1.12377442732965,0.943216713472087,1.05743776871162,0.933862886995247
"269","P35564",1,1,1,0,1,1,0.143178193427414,1,1,0,1,1,0.01847637823182,1,1,0,1,0.326992298980702,1.55007035244861,NA,NA,0.378471351893307,0.898512794625869,0.75483477638976
"270","P35700",1,0.113692072328564,0,0,1,1,1,0.00411695806679508,0,0,1,1,0.315334095065453,0.000531271366021328,0,0,0.764200665383003,1,1.20160062265236,0.417764036540412,NA,NA,0.670536910446223,0.960336485594899
"271","P35762",1,1,1,1,0,0,0.76966408800848,1,1,1,0,0,0.0993210241104402,1,1,1,0,0,0.76687640871525,NA,NA,NA,NA,0.569041252864782
"272","P35802",1,1,1,0,1,1,1,1,1,0,0.554729964384486,1,0.618962897869478,1,1,0,0.0715849277962,0.696528991938828,1.29390448939525,NA,NA,1.032397269097,0.515172127747822,0.769098263388241
"273","P35803",1,1,1,0,1,1,1,1,1,0,0.207172058557742,1,0.930730719191808,1,1,0,0.0267344434326735,1,1.01271736624316,NA,NA,1.50275130854919,0.511162309411784,1.16486860856941
"274","P35908.9",1,1,1,1,1,1,1,1,1,1,1,1,0.950634213057499,0.427682368329364,1,0.994248127587805,0.298533567201817,0.569493562075154,0.967831751883767,1.48107522668016,1.07188252420065,0.834509091930035,1.2169116935268,0.9549843005165
